time,temperature,solar_radiation
5110,23.8,0.0
5111,23.1,0.0
5112,22.6,0.0
5113,21.9,0.0
5114,21.5,0.0
5115,21.2,0.0
5116,20.3,0.0
5117,19.7,0.0
5118,19.2,5.6
5119,19.7,200.4
5120,21.7,402.3
5121,24.3,591.8
5122,26.5,753.0
5123,28.5,875.2
5124,30.4,942.8
5125,32.6,948.9
5126,34.6,890.1
5127,35.6,777.9
5128,35.6,621.3
5129,35.4,447.7
5130,32.4,257.3
5131,30.0,83.9
5132,27.3,14.8
5133,25.6,0.0
5134,25.0,0.0
5135,24.4,0.0
5136,23.7,0.0
5137,23.5,0.0
5138,22.6,0.0
5139,22.6,0.0
5140,22.3,0.0
5141,21.9,0.0
5142,21.4,8.9
5143,21.6,66.8
5144,23.9,225.0
5145,26.7,457.4
5146,26.7,690.8
5147,28.0,702.4
5148,29.2,799.5
5149,30.5,792.7
5150,30.6,628.2
5151,31.3,608.2
5152,30.0,179.6
5153,29.8,384.7
5154,29.5,230.7
5155,27.3,69.3
5156,25.6,13.0
5157,23.7,0.0
5158,22.7,0.0
5159,22.0,0.0
5160,21.0,0.0
5161,20.6,0.0
5162,20.2,0.0
5163,19.7,0.0
5164,19.0,0.0
5165,18.4,0.0
5166,18.2,27.6
5167,18.3,32.8
5168,19.1,222.0
5169,21.8,491.3
5170,24.2,722.5
5171,25.8,863.4
5172,26.8,902.7
5173,28.3,917.9
5174,29.8,862.7
5175,30.6,750.9
5176,30.4,611.0
5177,30.6,458.8
5178,29.6,270.5
5179,28.2,95.9
5180,26.6,20.6
5181,25.7,0.0
5182,23.8,0.0
5183,23.2,0.0
5184,22.6,0.0
5185,22.2,0.0
5186,21.7,0.0
5187,20.9,0.0
5188,20.2,0.0
5189,19.8,0.0
5190,19.3,10.4
5191,20.1,154.1
5192,21.9,358.0
5193,23.9,555.6
5194,26.2,710.4
5195,27.8,838.5
5196,29.9,901.3
5197,32.0,914.8
5198,32.5,861.3
5199,32.5,770.9
5200,32.3,631.1
5201,32.1,449.7
5202,31.3,268.2
5203,30.0,72.0
5204,28.2,6.9
5205,26.9,0.0
5206,26.0,0.0
5207,25.2,0.0
5208,24.8,0.0
5209,24.1,0.0
5210,22.3,0.0
5211,21.3,0.0
5212,20.8,0.0
5213,19.7,0.0
5214,19.2,14.2
5215,19.7,115.7
5216,22.0,362.1
5217,24.1,559.1
5218,26.1,716.6
5219,28.3,815.6
5220,29.5,884.6
5221,29.5,621.7
5222,30.6,713.2
5223,30.3,495.7
5224,27.5,56.0
5225,22.5,236.8
5226,25.6,257.6
5227,24.6,68.4
5228,22.6,5.5
5229,22.0,0.0
5230,21.6,0.0
5231,21.1,0.0
5232,20.5,0.0
5233,20.3,0.0
5234,20.2,0.0
5235,19.8,0.0
5236,19.1,0.0
5237,18.5,5.5
5238,18.4,2.5
5239,18.8,34.5
5240,19.6,131.0
5241,20.2,85.2
5242,20.1,113.3
5243,20.2,172.3
5244,21.8,547.1
5245,23.4,315.2
5246,24.3,258.1
5247,24.0,159.2
5248,22.3,274.3
5249,21.2,92.0
5250,20.9,73.7
5251,18.3,12.3
5252,17.4,4.5
5253,17.1,0.0
5254,16.9,0.0
5255,16.8,0.0
5256,16.9,0.0
5257,16.9,0.0
5258,16.8,0.0
5259,16.7,0.0
5260,16.8,0.0
5261,16.8,0.0
5262,16.8,1.2
5263,16.8,25.0
5264,17.1,40.6
5265,17.8,159.2
5266,18.2,162.7
5267,18.4,47.3
5268,17.7,58.8
5269,18.4,378.0
5270,20.6,525.5
5271,20.8,505.8
5272,20.7,388.3
5273,20.9,287.1
5274,19.1,134.6
5275,19.6,79.8
5276,19.0,5.9
5277,18.8,0.0
5278,18.3,0.0
5279,17.7,0.0
5280,17.3,0.0
5281,17.1,0.0
5282,17.0,0.0
5283,17.1,0.0
5284,17.1,0.0
5285,17.0,0.0
5286,16.9,2.4
5287,17.0,41.4
5288,17.7,138.9
5289,18.3,170.4
5290,19.1,375.3
5291,20.8,535.8
5292,21.5,542.6
5293,21.5,380.2
5294,22.0,434.0
5295,21.8,381.3
5296,22.5,555.1
5297,21.9,250.7
5298,22.1,301.3
5299,21.1,95.3
5300,19.9,14.1
5301,18.1,0.0
5302,17.3,0.0
5303,16.9,0.0
5304,15.5,0.0
5305,14.6,0.0
5306,14.2,0.0
5307,13.5,0.0
5308,13.2,0.0
5309,12.9,0.0
5310,12.5,4.4
5311,12.9,170.3
5312,14.8,382.0
5313,16.9,571.7
5314,18.6,730.4
5315,20.3,851.9
5316,21.1,916.6
5317,22.9,916.1
5318,24.7,866.2
5319,25.9,772.6
5320,26.2,620.8
5321,26.1,452.4
5322,25.0,265.1
5323,23.6,54.1
5324,22.4,6.7
5325,21.5,0.0
5326,18.9,0.0
5327,18.4,0.0
5328,17.6,0.0
5329,17.2,0.0
5330,16.6,0.0
5331,16.0,0.0
5332,15.4,0.0
5333,14.5,0.0
5334,14.3,5.9
5335,15.1,160.3
5336,17.0,362.7
5337,19.2,561.1
5338,21.1,722.1
5339,22.4,843.7
5340,23.3,906.9
5341,24.7,921.6
5342,26.1,866.1
5343,26.7,764.1
5344,26.3,624.1
5345,26.1,449.4
5346,25.0,262.9
5347,23.5,58.2
5348,22.6,5.8
5349,20.7,0.0
5350,19.3,0.0
5351,18.8,0.0
5352,18.3,0.0
5353,17.8,0.0
5354,17.4,0.0
5355,16.6,0.0
5356,16.0,0.0
5357,15.5,0.0
5358,15.2,3.6
5359,15.7,169.1
5360,17.7,378.0
5361,20.0,563.5
5362,22.0,723.4
5363,23.8,842.7
5364,25.3,910.1
5365,26.5,917.4
5366,27.4,858.8
5367,28.1,766.7
5368,28.1,615.3
5369,28.3,454.8
5370,27.5,264.5
5371,26.0,46.1
5372,24.2,3.8
5373,22.1,0.0
5374,20.8,0.0
5375,20.5,0.0
5376,20.0,0.0
5377,20.6,0.0
5378,19.8,0.0
5379,19.0,0.0
5380,19.5,0.0
5381,18.6,0.0
5382,17.8,5.1
5383,18.1,122.8
5384,19.7,357.8
5385,21.8,551.7
5386,23.5,717.2
5387,24.9,862.1
5388,26.3,884.1
5389,27.1,927.2
5390,27.9,873.7
5391,28.3,768.3
5392,27.9,617.8
5393,27.2,394.4
5394,26.1,243.8
5395,24.4,59.1
5396,23.1,14.7
5397,21.9,0.0
5398,21.0,0.0
5399,20.5,0.0
5400,19.2,0.0
5401,18.4,0.0
5402,17.5,0.0
5403,17.0,0.0
5404,16.3,0.0
5405,14.4,0.0
5406,14.3,4.9
5407,14.7,117.7
5408,16.8,338.0
5409,18.4,535.6
5410,19.5,700.3
5411,20.5,825.9
5412,21.8,894.8
5413,23.2,908.8
5414,24.6,854.3
5415,24.9,755.4
5416,24.8,601.7
5417,24.6,433.2
5418,23.3,234.9
5419,21.7,57.6
5420,20.6,9.0
5421,19.7,0.0
5422,19.0,0.0
5423,18.5,0.0
5424,17.7,0.0
5425,15.7,0.0
5426,15.4,0.0
5427,15.3,0.0
5428,14.6,0.0
5429,14.1,0.0
5430,14.0,4.8
5431,14.4,133.9
5432,16.2,318.4
5433,18.3,532.6
5434,20.5,695.2
5435,21.4,828.8
5436,22.7,893.9
5437,24.7,908.1
5438,26.0,863.2
5439,26.4,751.8
5440,26.1,597.4
5441,26.0,416.1
5442,25.3,240.3
5443,23.9,48.5
5444,22.8,4.8
5445,22.0,0.0
5446,20.7,0.0
5447,20.1,0.0
5448,18.6,0.0
5449,18.4,0.0
5450,17.8,0.0
5451,17.5,0.0
5452,16.9,0.0
5453,16.1,0.0
5454,16.1,2.3
5455,16.4,149.8
5456,18.0,343.0
5457,20.5,538.6
5458,22.2,711.5
5459,24.2,826.4
5460,25.3,894.9
5461,26.8,910.3
5462,27.8,845.1
5463,28.7,727.1
5464,27.9,461.5
5465,27.5,397.8
5466,26.3,174.1
5467,25.7,80.9
5468,24.9,7.8
5469,23.0,0.0
5470,21.2,0.0
5471,20.8,0.0
5472,20.6,0.0
5473,20.3,0.0
5474,19.7,0.0
5475,19.0,0.0
5476,18.3,0.0
5477,17.6,0.0
5478,17.1,4.4
5479,17.8,126.8
5480,18.7,238.9
5481,21.4,540.9
5482,23.2,704.7
5483,25.3,823.1
5484,27.2,892.1
5485,28.5,898.2
5486,29.6,841.5
5487,30.5,739.6
5488,30.4,598.6
5489,29.8,436.9
5490,28.4,258.0
5491,26.6,48.1
5492,25.2,3.2
5493,23.9,0.0
5494,21.9,0.0
5495,21.3,0.0
5496,21.0,0.0
5497,20.2,0.0
5498,19.3,0.0
5499,18.5,0.0
5500,18.4,0.0
5501,17.8,0.0
5502,17.4,3.4
5503,17.7,134.0
5504,19.5,299.0
5505,21.9,502.8
5506,24.1,725.5
5507,25.8,806.8
5508,27.2,865.1
5509,28.4,880.7
5510,29.3,839.9
5511,30.0,735.1
5512,29.6,481.1
5513,29.6,426.2
5514,28.4,202.1
5515,27.2,58.1
5516,26.5,5.1
5517,25.6,0.0
5518,23.9,0.0
5519,22.8,0.0
5520,22.3,0.0
5521,21.9,0.0
5522,21.7,0.0
5523,21.1,0.0
5524,20.6,0.0
5525,19.8,0.0
5526,19.9,1.5
5527,19.8,11.4
5528,19.1,58.9
5529,19.7,55.6
5530,19.0,70.1
5531,19.6,187.8
5532,21.5,543.5
5533,23.1,597.8
5534,23.5,450.3
5535,23.9,392.0
5536,24.6,434.9
5537,24.2,285.6
5538,22.4,89.0
5539,21.3,26.4
5540,21.0,2.9
5541,21.2,0.0
5542,20.2,0.0
5543,19.6,0.0
5544,19.0,0.0
5545,18.1,0.0
5546,17.0,0.0
5547,16.4,0.0
5548,15.0,0.0
5549,14.6,0.0
5550,14.1,1.9
5551,14.5,139.5
5552,16.2,342.7
5553,18.4,545.9
5554,19.9,714.0
5555,20.9,833.5
5556,22.1,893.6
5557,23.9,895.6
5558,25.5,843.1
5559,26.4,741.7
5560,26.1,592.9
5561,25.6,410.4
5562,24.6,230.5
5563,22.6,32.2
5564,21.0,1.7
5565,20.0,0.0
5566,18.6,0.0
5567,17.6,0.0
5568,17.0,0.0
5569,16.3,0.0
5570,15.3,0.0
5571,15.0,0.0
5572,14.2,0.0
5573,13.4,0.0
5574,13.0,2.1
5575,13.4,140.6
5576,15.2,343.3
5577,17.6,541.6
5578,19.6,703.1
5579,21.5,822.4
5580,22.5,883.8
5581,24.1,895.1
5582,25.3,841.8
5583,25.9,735.0
5584,25.7,578.7
5585,25.2,396.3
5586,24.3,215.7
5587,22.6,24.3
5588,21.1,1.8
5589,19.7,0.0
5590,18.9,0.0
5591,18.1,0.0
5592,18.1,0.0
5593,18.1,0.0
5594,18.1,0.0
5595,18.1,0.0
5596,18.1,0.0
5597,18.1,0.0
5598,18.1,1.7
5599,18.1,119.4
5600,18.1,311.3
5601,18.1,518.1
5602,18.1,679.0
5603,18.1,798.1
5604,18.1,869.3
5605,18.1,877.9
5606,18.1,815.1
5607,18.1,715.2
5608,18.1,562.1
5609,18.1,379.5
5610,18.1,205.6
5611,18.1,26.4
5612,18.1,0.8
5613,18.1,0.0
5614,18.1,0.0
5615,18.1,0.0
5616,18.1,0.0
5617,18.1,0.0
5618,18.1,0.0
5619,18.1,0.0
5620,18.1,0.0
5621,18.1,0.0
5622,18.1,0.6
5623,18.1,90.8
5624,18.1,269.6
5625,18.1,480.4
5626,18.1,647.8
5627,18.1,776.1
5628,18.1,840.0
5629,18.1,856.9
5630,18.1,810.4
5631,18.1,724.7
5632,18.1,589.6
5633,18.1,396.0
5634,18.1,225.0
5635,18.1,49.2
5636,18.1,2.8
5637,18.1,0.0
5638,18.1,0.0
5639,18.1,0.0
5640,18.1,0.0
5641,18.1,0.0
5642,18.1,0.0
5643,18.1,0.0
5644,18.1,0.0
5645,18.1,0.0
5646,18.1,1.0
5647,18.1,37.5
5648,18.1,241.1
5649,18.1,364.1
5650,18.1,634.0
5651,18.1,236.6
5652,18.1,114.8
5653,18.1,14.3
5654,18.1,9.0
5655,18.1,46.3
5656,18.1,153.6
5657,18.1,73.7
5658,18.1,39.3
5659,18.1,53.8
5660,18.1,1.4
5661,18.1,0.0
5662,18.1,0.0
5663,18.1,0.0
5664,18.1,0.0
5665,18.1,0.0
5666,18.1,0.0
5667,18.1,0.0
5668,18.1,0.0
5669,18.1,0.0
5670,18.1,0.6
5671,18.1,33.4
5672,18.1,54.3
5673,18.1,78.1
5674,18.1,121.0
5675,18.1,359.4
5676,18.1,819.0
5677,18.1,926.4
5678,18.1,816.0
5679,18.1,480.9
5680,18.1,355.5
5681,18.1,256.2
5682,18.1,149.9
5683,18.1,27.7
5684,18.1,1.9
5685,18.1,0.0
5686,18.1,0.0
5687,18.1,0.0
5688,18.1,0.0
5689,18.1,0.0
5690,18.1,0.0
5691,18.1,0.0
5692,18.1,0.0
5693,18.1,0.0
5694,18.1,0.5
5695,18.1,91.5
5696,18.1,246.8
5697,18.1,513.3
5698,18.1,685.5
5699,18.1,803.4
5700,18.1,804.7
5701,18.1,763.2
5702,18.1,614.2
5703,18.1,462.1
5704,18.1,400.1
5705,18.1,435.2
5706,18.1,140.7
5707,18.1,38.3
5708,18.1,0.7
5709,18.1,0.0
5710,18.1,0.0
5711,18.1,0.0
5712,18.1,0.0
5713,18.1,0.0
5714,18.1,0.0
5715,18.1,0.0
5716,18.1,0.0
5717,18.1,0.0
5718,18.1,0.8
5719,18.1,78.6
5720,18.1,256.6
5721,18.1,469.3
5722,18.1,691.9
5723,18.1,830.0
5724,18.1,677.2
5725,18.1,472.7
5726,18.1,910.1
5727,18.1,405.8
5728,18.1,148.6
5729,18.1,166.6
5730,18.1,117.2
5731,18.1,17.0
5732,18.1,0.5
5733,18.1,0.0
5734,18.1,0.0
5735,18.1,0.0
5736,18.1,0.0
5737,18.1,0.0
5738,18.1,0.0
5739,18.1,0.0
5740,18.1,0.0
5741,18.1,0.0
5742,18.1,0.1
5743,18.1,16.4
5744,18.1,81.0
5745,18.1,400.0
5746,18.1,699.7
5747,18.1,831.2
5748,18.1,1079.8
5749,18.1,759.7
5750,18.1,1003.4
5751,18.1,744.3
5752,18.1,358.1
5753,18.1,313.8
5754,18.1,132.6
5755,18.1,24.9
5756,18.1,1.0
5757,18.1,0.0
5758,18.1,0.0
5759,18.1,0.0
5760,18.1,0.0
5761,18.1,0.0
5762,18.1,0.0
5763,18.1,0.0
5764,18.1,0.0
5765,18.1,0.0
5766,18.1,0.5
5767,18.1,51.6
5768,18.1,119.0
5769,18.1,328.2
5770,18.1,564.5
5771,18.1,789.9
5772,18.1,850.8
5773,18.1,858.1
5774,18.1,798.9
5775,18.1,653.4
5776,18.1,547.4
5777,18.1,362.4
5778,18.1,127.6
5779,18.1,20.0
5780,18.1,0.9
5781,18.1,0.0
5782,18.1,0.0
5783,18.1,0.0
5784,16.2,0.0
5785,16.2,0.0
5786,15.7,0.0
5787,14.7,0.0
5788,14.3,0.0
5789,13.6,0.0
5790,13.2,0.8
5791,13.7,68.0
5792,15.0,173.6
5793,17.2,469.6
5794,19.4,641.3
5795,21.2,764.1
5796,22.5,830.7
5797,23.8,844.9
5798,25.1,789.8
5799,25.9,683.9
5800,26.2,533.0
5801,25.4,346.9
5802,23.9,159.1
5803,22.5,23.2
5804,22.0,0.6
5805,20.9,0.0
5806,18.8,0.0
5807,17.8,0.0
5808,17.2,0.0
5809,16.8,0.0
5810,16.1,0.0
5811,15.8,0.0
5812,15.2,0.0
5813,14.6,0.0
5814,13.9,0.5
5815,14.0,56.8
5816,15.4,169.3
5817,18.2,466.4
5818,20.1,636.1
5819,21.5,748.1
5820,22.6,832.3
5821,24.3,833.3
5822,25.9,775.0
5823,27.0,671.9
5824,27.1,533.9
5825,25.7,359.8
5826,24.4,158.3
5827,23.2,24.4
5828,22.2,0.3
5829,20.4,0.0
5830,19.5,0.0
5831,20.3,0.0
5832,19.6,0.0
5833,18.9,0.0
5834,17.4,0.0
5835,15.9,0.0
5836,15.3,0.0
5837,15.1,0.0
5838,14.5,0.9
5839,14.7,54.3
5840,15.6,167.8
5841,18.4,452.3
5842,19.9,626.7
5843,21.1,762.2
5844,22.3,830.4
5845,24.3,852.5
5846,25.6,802.1
5847,26.4,704.7
5848,26.4,548.9
5849,24.5,320.4
5850,23.2,139.5
5851,21.7,32.2
5852,20.3,0.1
5853,19.4,0.0
5854,18.5,0.0
5855,17.6,0.0
5856,16.9,0.0
5857,15.9,0.0
5858,14.5,0.0
5859,14.2,0.0
5860,14.1,0.0
5861,13.9,0.0
5862,13.8,1.7
5863,13.9,56.1
5864,14.6,174.4
5865,17.2,475.1
5866,19.1,596.9
5867,20.6,755.8
5868,21.9,823.4
5869,23.5,822.4
5870,24.8,770.3
5871,25.6,667.8
5872,25.8,514.6
5873,25.0,337.2
5874,23.7,142.1
5875,22.0,11.6
5876,20.7,0.0
5877,19.5,0.0
5878,17.4,0.0
5879,16.2,0.0
5880,16.8,0.0
5881,16.0,0.0
5882,15.3,0.0
5883,14.9,0.0
5884,14.2,0.0
5885,13.4,0.0
5886,13.3,0.1
5887,13.5,64.6
5888,14.5,173.0
5889,17.4,487.5
5890,19.6,649.6
5891,21.3,764.5
5892,22.8,828.1
5893,24.7,838.5
5894,26.1,776.3
5895,27.0,667.5
5896,26.8,512.2
5897,26.0,330.0
5898,24.9,134.4
5899,23.1,13.7
5900,21.2,0.0
5901,19.9,0.0
5902,19.4,0.0
5903,19.0,0.0
5904,17.9,0.0
5905,17.4,0.0
5906,16.7,0.0
5907,16.3,0.0
5908,15.9,0.0
5909,15.1,0.0
5910,14.7,0.0
5911,15.1,53.0
5912,16.4,157.5
5913,19.3,477.0
5914,21.6,642.3
5915,24.1,761.5
5916,25.8,817.7
5917,27.2,825.7
5918,28.5,766.7
5919,29.5,657.5
5920,29.7,505.6
5921,28.9,320.6
5922,27.9,131.3
5923,25.4,12.3
5924,22.8,0.0
5925,23.3,0.0
5926,21.6,0.0
5927,21.3,0.0
5928,20.6,0.0
5929,19.8,0.0
5930,18.7,0.0
5931,18.4,0.0
5932,18.1,0.0
5933,17.3,0.0
5934,17.3,0.1
5935,17.2,46.5
5936,18.2,163.4
5937,21.0,450.1
5938,23.2,617.4
5939,24.9,732.2
5940,26.4,799.7
5941,28.2,808.1
5942,29.2,755.7
5943,29.9,646.2
5944,30.0,493.9
5945,28.9,298.8
5946,27.7,100.2
5947,26.6,15.6
5948,25.4,0.0
5949,24.9,0.0
5950,24.1,0.0
5951,23.0,0.0
5952,22.7,0.0
5953,22.1,0.0
5954,21.1,0.0
5955,20.6,0.0
5956,19.6,0.0
5957,18.5,0.0
5958,18.3,0.0
5959,18.4,20.1
5960,19.2,142.4
5961,21.3,443.4
5962,23.6,611.9
5963,25.5,730.7
5964,27.4,797.5
5965,28.6,782.2
5966,29.7,761.0
5967,29.9,534.0
5968,28.0,286.1
5969,27.2,239.1
5970,26.8,140.3
5971,24.8,25.3
5972,24.1,0.0
5973,23.4,0.0
5974,22.5,0.0
5975,21.6,0.0
5976,21.5,0.0
5977,20.7,0.0
5978,19.6,0.0
5979,19.3,0.0
5980,18.8,0.0
5981,18.5,0.0
5982,18.1,0.0
5983,17.9,21.8
5984,18.8,151.5
5985,21.0,437.1
5986,22.6,609.5
5987,23.7,517.5
5988,24.8,620.8
5989,25.7,690.8
5990,26.2,561.5
5991,25.4,313.1
5992,24.9,271.0
5993,24.4,190.8
5994,23.3,78.3
5995,22.4,16.0
5996,21.7,0.0
5997,20.9,0.0
5998,19.5,0.0
5999,18.4,0.0
6000,17.6,0.0
6001,16.9,0.0
6002,16.6,0.0
6003,16.6,0.0
6004,16.3,0.0
6005,16.0,0.0
6006,15.9,0.0
6007,16.1,12.8
6008,16.5,69.3
6009,17.2,178.3
6010,17.8,275.2
6011,19.0,443.8
6012,19.2,398.7
6013,20.8,614.6
6014,21.3,298.8
6015,20.5,275.0
6016,19.0,108.6
6017,17.3,20.9
6018,16.9,48.1
6019,16.7,4.5
6020,16.5,0.0
6021,15.7,0.0
6022,15.4,0.0
6023,15.1,0.0
6024,15.0,0.0
6025,15,0.0
6026,15,0.0
6027,15,0.0
6028,15,0.0
6029,15,0.0
6030,15,0.0
6031,12.8,41.6
6032,14.0,157.8
6033,15.8,488.3
6034,17.0,635.7
6035,18.1,750.0
6036,18.8,813.4
6037,20.2,807.6
6038,21.1,749.3
6039,21.8,639.4
6040,21.4,494.9
6041,20.5,343.2
6042,18.8,128.5
6043,17.2,9.5
6044,15.7,0.0
6045,15.2,0.0
6046,14.0,0.0
6047,13.4,0.0
6048,12.9,0.0
6049,12.8,0.0
6050,12.5,0.0
6051,12.3,0.0
6052,12.2,0.0
6053,11.9,0.0
6054,12.1,0.3
6055,12.3,19.1
6056,12.6,81.7
6057,14.8,378.6
6058,16.1,573.9
6059,15.6,317.2
6060,17.4,456.8
6061,19.1,318.3
6062,20.6,388.5
6063,21.9,437.5
6064,21.9,573.4
6065,19.1,210.3
6066,16.8,75.9
6067,15.1,11.1
6068,14.3,0.0
6069,13.8,0.0
6070,13.7,0.0
6071,13.5,0.0
6072,13.2,0.0
6073,12.8,0.0
6074,12.4,0.0
6075,11.9,0.0
6076,11.8,0.0
6077,11.4,0.0
6078,10.6,0.0
6079,10.5,8.3
6080,12.1,161.4
6081,13.0,259.6
6082,14.7,528.7
6083,15.8,635.8
6084,17.8,823.2
6085,18.7,754.5
6086,18.3,552.9
6087,18.2,428.3
6088,17.2,228.9
6089,15.5,86.5
6090,14.3,50.3
6091,13.4,14.0
6092,13.0,0.0
6093,12.9,0.0
6094,12.6,0.0
6095,12.2,0.0
6096,11.6,0.0
6097,11.0,0.0
6098,10.7,0.0
6099,10.2,0.0
6100,10.1,0.0
6101,10.5,0.0
6102,10.3,0.0
6103,10.6,10.6
6104,11.1,38.6
6105,11.9,125.5
6106,12.7,193.3
6107,13.8,319.1
6108,15.6,635.8
6109,16.5,510.2
6110,18.7,788.7
6111,19.4,648.9
6112,18.2,346.4
6113,17.5,300.8
6114,14.8,44.0
6115,14.1,11.9
6116,13.6,0.0
6117,12.7,0.0
6118,12.3,0.0
6119,12.1,0.0
6120,11.4,0.0
6121,10.8,0.0
6122,9.9,0.0
6123,9.4,0.0
6124,9.0,0.0
6125,8.8,0.0
6126,8.7,0.0
6127,8.6,10.7
6128,9.5,151.5
6129,12.3,454.4
6130,14.2,623.0
6131,15.6,735.0
6132,16.9,792.3
6133,18.5,789.7
6134,20.5,728.1
6135,21.7,622.6
6136,21.7,468.3
6137,20.6,280.6
6138,18.7,86.3
6139,17.1,4.8
6140,15.7,0.0
6141,14.4,0.0
6142,15.1,0.0
6143,15.3,0.0
6144,14.8,0.0
6145,14.1,0.0
6146,13.9,0.0
6147,13.1,0.0
6148,12.6,0.0
6149,12.0,0.0
6150,11.6,0.0
6151,11.6,17.8
6152,12.2,110.0
6153,14.9,438.3
6154,16.8,567.1
6155,18.3,620.7
6156,19.9,577.9
6157,20.5,453.5
6158,21.1,526.7
6159,21.8,418.9
6160,21.3,255.0
6161,21.1,182.4
6162,20.3,62.0
6163,19.3,5.0
6164,18.9,0.0
6165,18.0,0.0
6166,17.2,0.0
6167,15.7,0.0
6168,15.3,0.0
6169,15.2,0.0
6170,15.1,0.0
6171,14.8,0.0
6172,14.5,0.0
6173,14.6,0.0
6174,14.5,0.0
6175,14.2,4.4
6176,14.4,35.1
6177,14.9,109.1
6178,16.3,239.8
6179,17.2,276.2
6180,16.5,128.1
6181,15.7,119.4
6182,15.6,125.4
6183,16.0,112.7
6184,16.1,91.5
6185,15.9,84.3
6186,15.8,66.7
6187,15.3,2.4
6188,14.9,0.0
6189,14.5,0.0
6190,14.1,0.0
6191,13.5,0.0
6192,12.8,0.0
6193,12.3,0.0
6194,11.9,0.0
6195,11.7,0.0
6196,11.3,0.0
6197,11.8,0.0
6198,11.9,0.0
6199,11.7,7.4
6200,12.1,68.4
6201,12.7,117.1
6202,13.3,135.8
6203,14.1,219.2
6204,13.3,100.7
6205,12.9,89.2
6206,12.9,105.1
6207,13.4,189.2
6208,13.8,105.3
6209,13.4,75.4
6210,13.1,16.3
6211,12.7,4.3
6212,12.5,0.0
6213,12.4,0.0
6214,11.7,0.0
6215,11.2,0.0
6216,11.3,0.0
6217,11.5,0.0
6218,11.0,0.0
6219,9.3,0.0
6220,8.5,0.0
6221,8.0,0.0
6222,7.9,0.0
6223,7.9,2.2
6224,8.4,80.6
6225,9.3,169.4
6226,11.6,570.6
6227,13.0,792.0
6228,14.4,721.7
6229,15.8,834.2
6230,17.2,734.5
6231,17.5,568.7
6232,16.2,271.3
6233,15.3,184.9
6234,14.4,75.9
6235,13.4,9.5
6236,12.9,0.0
6237,12.6,0.0
6238,12.4,0.0
6239,12.1,0.0
6240,11.4,0.0
6241,10.5,0.0
6242,10.2,0.0
6243,9.9,0.0
6244,9.7,0.0
6245,9.5,0.0
6246,9.7,0.0
6247,9.8,6.7
6248,10.1,27.9
6249,10.2,70.1
6250,11.2,228.2
6251,12.7,452.2
6252,15.2,770.5
6253,17.6,844.2
6254,19.7,746.5
6255,20.9,471.3
6256,20.7,159.5
6257,19.4,53.6
6258,17.2,10.8
6259,15.7,0.1
6260,14.6,0.0
6261,14.3,0.0
6262,14.2,0.0
6263,14.1,0.0
6264,13.7,0.0
6265,13.3,0.0
6266,13.2,0.0
6267,12.8,0.0
6268,12.3,0.0
6269,12.2,0.0
6270,12.1,0.0
6271,12.1,23.4
6272,13.5,193.7
6273,15.5,489.3
6274,16.1,604.4
6275,16.9,710.9
6276,17.9,769.3
6277,18.9,757.4
6278,19.5,701.9
6279,19.6,543.5
6280,19.3,406.0
6281,18.4,248.0
6282,16.4,58.8
6283,15.0,4.9
6284,14.4,0.0
6285,13.7,0.0
6286,11.8,0.0
6287,11.7,0.0
6288,11.4,0.0
6289,10.5,0.0
6290,10.2,0.0
6291,9.8,0.0
6292,9.7,0.0
6293,10.3,0.0
6294,10.3,0.0
6295,10.0,11.4
6296,11.1,172.2
6297,13.4,432.0
6298,15.2,586.7
6299,16.5,696.1
6300,17.9,750.9
6301,19.4,749.8
6302,20.8,692.5
6303,21.9,576.7
6304,22.1,419.2
6305,21.7,245.1
6306,19.5,51.9
6307,17.7,1.6
6308,16.7,0.0
6309,15.3,0.0
6310,14.1,0.0
6311,13.6,0.0
6312,12.5,0.0
6313,12.5,0.0
6314,12.1,0.0
6315,11.7,0.0
6316,11.3,0.0
6317,11.2,0.0
6318,11.5,0.1
6319,12.3,5.6
6320,12.9,113.2
6321,13.9,363.5
6322,16.4,572.7
6323,17.6,609.8
6324,19.3,756.2
6325,20.8,707.2
6326,21.8,647.0
6327,21.8,505.2
6328,21.2,340.3
6329,21.1,252.2
6330,19.5,72.1
6331,18.0,2.9
6332,16.6,0.0
6333,15.2,0.0
6334,14.6,0.0
6335,14.4,0.0
6336,13.6,0.0
6337,13.2,0.0
6338,12.5,0.0
6339,12.2,0.0
6340,11.7,0.0
6341,11.2,0.0
6342,10.5,0.0
6343,10.4,11.4
6344,11.4,140.8
6345,13.5,347.7
6346,15.4,528.0
6347,17.1,625.7
6348,18.8,721.3
6349,20.2,693.3
6350,21.0,576.4
6351,22.2,565.0
6352,22.2,396.5
6353,21.9,228.8
6354,19.9,49.8
6355,17.6,1.2
6356,16.2,0.0
6357,15.3,0.0
6358,14.7,0.0
6359,13.9,0.0
6360,13.4,0.0
6361,12.9,0.0
6362,12.3,0.0
6363,11.8,0.0
6364,11.4,0.0
6365,10.6,0.0
6366,10.5,0.0
6367,10.1,3.9
6368,10.8,145.3
6369,13.5,422.7
6370,15.7,582.6
6371,17.8,695.8
6372,19.5,747.5
6373,21.0,747.8
6374,22.4,685.3
6375,23.1,565.4
6376,22.8,402.2
6377,21.8,225.7
6378,19.7,44.4
6379,17.4,1.0
6380,16.3,0.0
6381,15.3,0.0
